fx,fy,pred_fx,pred_fy
-301,-504,-52.30385,102.2821
-50,-334,-128.32571,172.99063
-50,-334,-169.33894,221.46033
203,-248,-167.79723,239.68547
163,92,-129.48091,196.89491
163,92,-87.977516,165.03534
152,238,-17.450298,93.38554
177,164,20.00842,61.71296
-254,-265,7.9156914,73.895294
-200,-406,38.23882,52.018272
-172,-387,53.940807,37.797787
-15,-195,64.85067,24.86017
157,-237,68.42869,7.2636385
157,-237,73.586685,11.090903
227,123,78.04892,6.1749244
227,123,80.98288,-13.828729
246,-2,84.27907,-13.780296
71,125,87.882416,-39.647217
405,-48,96.67207,-39.518253
586,12,96.605835,-33.6772
586,88,107.27224,-53.628838
305,88,112.00553,-63.921185
31,419,120.20242,-79.3893
-203,302,129.6859,-94.254585
-211,61,108.79714,-35.281612
208,-45,117.1508,-34.51301
280,-8,120.09463,-36.437386
208,-86,126.22645,-26.570036
-332,49,138.50673,-4.4673347
-332,49,140.78712,-4.5567474
91,-531,149.56822,9.562147
311,-376,155.34781,17.456686
189,-183,159.67744,24.222961
154,-79,160.79855,22.578857
61,-113,163.30339,27.904215
-22,-165,164.2528,33.883114
