fx,fy,pred_fx,pred_fy
-2.0,-83.0,9.977774,-45.953102
-100.0,83.0,13.439945,-50.278297
-141.0,299.0,14.277012,-49.53448
-48.0,227.0,13.896013,-51.508724
86.0,-3.0,18.392149,-53.240665
74.0,-17.0,26.309933,-59.90707
50.0,60.0,22.230383,-56.56742
-20.0,-7.0,26.706581,-59.712627
-125.0,114.0,23.34669,-59.503426
-115.0,142.0,26.488775,-61.15756
3.0,116.0,22.825552,-61.355442
79.0,20.0,20.92413,-61.345554
23.0,32.0,29.674955,-70.433556
15.0,106.0,29.571766,-71.68906
7.0,151.0,34.658653,-72.618004
105.0,-111.0,37.32272,-80.13154
-39.0,-72.0,36.186283,-87.00113
-36.0,-88.0,41.123356,-90.3402
-127.0,93.0,39.518448,-96.61973
-129.0,-114.0,33.12258,-94.25559
-10.0,-272.0,27.239798,-97.30565
53.0,-28.0,24.29701,-97.91721
33.0,42.0,21.979004,-98.55471
-10.0,28.0,25.295906,-109.91356
-31.0,1.0,17.810097,-100.55847
39.0,-36.0,12.890948,-97.68537
-11.0,-16.0,12.538198,-95.77546
53.0,-83.0,13.715093,-98.04632
5.0,-39.0,13.660414,-97.1456
-33.0,81.0,14.98037,-98.546394
-14.0,110.0,18.40202,-96.089264
-15.0,6.0,20.452152,-91.23777
-17.0,-62.0,23.746975,-87.15186
-18.0,-61.0,24.38851,-85.22577
-54.0,-30.0,25.016472,-85.22018
8.0,44.0,26.303179,-85.29856
-79.0,20.0,25.72944,-82.71505
-7.0,26.0,25.737558,-88.32957
-20.0,124.0,26.545403,-92.377205
22.0,158.0,29.922829,-88.388885
87.0,4.0,26.790613,-92.89047
73.0,132.0,31.6569,-43.027702
33.0,-38.0,37.48838,-39.061306
58.0,101.0,37.927822,-37.596313
-66.0,83.0,30.475527,-82.68854
-5.0,15.0,25.587809,-81.86291
11.0,19.0,24.421888,-74.34407
-2.0,19.0,26.839771,-72.73177
-106.0,69.0,23.282398,-80.61456
-165.0,54.0,18.020046,-69.24353
-63.0,5.0,27.137388,-65.72377
-31.0,-35.0,8.321238,-67.41831
-19.0,0.0,25.654825,-83.289925
124.0,63.0,11.989202,-67.65975
166.0,46.0,13.821009,-67.86981
71.0,37.0,20.420006,-52.629395
-5.0,81.0,12.229932,-64.42513
10.0,2.0,12.389683,-61.80179
33.0,-13.0,12.393254,-59.913948
38.0,-32.0,13.325652,-55.784058
-122.0,108.0,20.238827,-45.426514
-81.0,154.0,17.93491,-55.441593
56.0,116.0,18.48222,-55.96675
-7.0,-15.0,20.135508,-46.776016
-42.0,-12.0,19.83698,-49.51299
-46.0,-61.0,18.702168,-56.554523
57.0,-124.0,20.781782,-58.796864
146.0,-45.0,17.166744,-57.05532
83.0,-129.0,16.097843,-60.394684
12.0,-128.0,21.695543,-58.494236
18.0,-45.0,24.314999,-59.79846
91.0,41.0,22.994394,-60.207977
16.0,-157.0,25.726778,-60.87227
-29.0,-42.0,25.608068,-63.204594
-13.0,-21.0,27.619043,-60.45687
53.0,73.0,26.177197,-63.253883
4.0,-43.0,24.111025,-62.19168
63.0,-99.0,21.6521,-61.24525
43.0,-116.0,21.198627,-61.001087
59.0,-177.0,19.734377,-61.602615
-95.0,-39.0,17.23136,-60.72511
-106.0,111.0,16.175512,-60.658195
77.0,-170.0,12.741458,-61.805515
60.0,-108.0,12.381435,-61.424652
74.0,-29.0,14.548848,-62.027325
93.0,-3.0,14.715547,-60.292377
-39.0,87.0,12.696131,-60.81438
-116.0,114.0,14.96342,-60.036747
-105.0,87.0,16.885687,-58.220123
-16.0,-186.0,19.548456,-56.310646
104.0,-98.0,20.505985,-56.569855
13.0,-163.0,20.873932,-56.948856
10.0,-158.0,20.789965,-55.900265
-117.0,100.0,21.840878,-54.67901
6.0,-109.0,20.4528,-56.096428
92.0,-115.0,24.796719,-53.706787
-172.0,56.0,23.732622,-53.326496
-70.0,154.0,25.033485,-54.856113
40.0,-105.0,24.074139,-52.74087
31.0,-185.0,24.250708,-52.419903
35.0,-141.0,24.471113,-52.55617
-4.0,-29.0,23.833408,-52.408726
-28.0,-29.0,23.627941,-52.605034
107.0,-3.0,23.125246,-52.142353
-48.0,-48.0,22.630604,-51.6844
-44.0,-57.0,24.017382,-52.757496
137.0,-79.0,23.613005,-51.33649
116.0,-66.0,23.695414,-51.002052
-13.0,-29.0,23.645084,-51.57378
-26.0,-53.0,24.650734,-51.653877
-99.0,-141.0,25.076021,-50.64297
131.0,-178.0,25.615992,-50.467583
53.0,87.0,26.805094,-50.35983
-113.0,-85.0,27.248629,-50.092167
-35.0,-195.0,28.046537,-49.53047
136.0,-6.0,27.004782,-49.68852
60.0,124.0,27.847239,-49.56228
-126.0,40.0,26.535206,-50.072823
-88.0,116.0,26.410393,-50.718056
67.0,-113.0,25.656837,-52.026573
78.0,-81.0,24.527935,-53.763386
64.0,-185.0,25.01316,-53.993652
-155.0,-31.0,24.689373,-53.600323
-155.0,71.0,19.883024,-52.545425
-135.0,-35.0,16.035177,-52.194798
29.0,-42.0,15.399358,-52.17015
-35.0,-51.0,13.363577,-51.347813
13.0,-40.0,10.675675,-51.248943
-119.0,-14.0,7.187722,-50.248352
24.0,-161.0,8.573202,-48.969635
-146.0,-10.0,9.000567,-49.149895
-96.0,5.0,7.211815,-47.680744
-46.0,-26.0,8.903743,-45.28738
3.0,-125.0,6.398126,-47.666702
32.0,-47.0,6.7591233,-42.8089
44.0,-59.0,4.95602,-42.531063
-155.0,51.0,6.243895,-39.33685
14.0,-3.0,6.5237184,-38.768562
82.0,-20.0,26.24441,-40.904007
-86.0,-2.0,1.7628266,-33.76747
-167.0,23.0,20.397343,-37.597603
-63.0,-95.0,16.352276,-38.0759
-120.0,-63.0,13.112262,-36.155823
1.0,-87.0,-13.830064,-28.439392
-29.0,-96.0,6.884781,-31.832918
-21.0,27.0,3.8495197,-29.726706
6.0,-161.0,29.286879,-32.67245
90.0,-129.0,0.40105027,-29.64675
23.0,0.0,25.116608,-32.06562
-30.0,-50.0,21.630539,-29.689451
-113.0,17.0,20.697231,-27.575787
-113.0,-36.0,19.13382,-26.49524
-5.0,-37.0,4.0602474,-28.367603
-95.0,-136.0,3.9553707,-27.661472
-48.0,31.0,6.7417846,-30.459776
5.0,112.0,8.079144,-30.624414
101.0,328.0,13.382084,-29.533407
29.0,188.0,14.815164,-29.561779
-109.0,248.0,15.82958,-30.755669
-216.0,68.0,14.833931,-32.07551
-82.0,-24.0,20.565275,-31.090393
33.0,-29.0,20.960365,-31.714848
175.0,-22.0,22.917505,-31.96145
-74.0,-50.0,21.171093,-34.987007
-75.0,19.0,25.778599,-32.167786
93.0,-97.0,25.64359,-35.934155
63.0,0.0,26.769247,-37.724556
-62.0,54.0,30.09758,-39.80541
-126.0,76.0,28.980364,-43.494827
-46.0,-19.0,27.5956,-47.279533
75.0,-6.0,24.881723,-52.139915
-28.0,-121.0,20.81276,-57.29089
82.0,-97.0,21.289867,-60.278763
69.0,-112.0,18.44397,-63.874615
13.0,-56.0,13.243829,-70.74908
-62.0,-99.0,9.989332,-72.35865
-100.0,-115.0,-2.2867858,-57.287308
-21.0,-144.0,-6.1028767,-62.25
-9.0,-105.0,-9.198985,-65.68293
-61.0,-127.0,-10.78136,-66.76362
-58.0,-185.0,-8.794089,-66.24333
-31.0,-112.0,-1.7082418,-87.37153
36.0,67.0,-1.9976112,-79.16834
91.0,-55.0,0.036935836,-77.61394
16.0,-42.0,1.510018,-79.83894
-16.0,40.0,-1.715645,-74.1277
60.0,89.0,-1.1839223,-77.27177
49.0,-32.0,-2.0211842,-80.69524
-45.0,6.0,-0.71272296,-83.34008
-77.0,117.0,0.88121116,-85.12976
-94.0,124.0,0.11466813,-90.682236
86.0,10.0,6.193632,-99.1442
-231.0,-70.0,11.132004,-122.649994
-149.0,126.0,16.447021,-156.73099
15.0,28.0,18.574757,-173.6628
53.0,8.0,18.946405,-173.91441
25.0,65.0,11.490403,-170.84258
118.0,-113.0,7.924588,-95.561104
163.0,-5.0,6.4316998,-105.04042
43.0,124.0,0.3971539,-83.43135
45.0,-7.0,4.1459026,-74.81606
-44.0,85.0,5.9240694,-75.26786
-114.0,-54.0,4.809517,-76.70119
-29.0,-13.0,4.4934573,-74.80202
53.0,-29.0,4.481249,-74.43405
8.0,-90.0,5.4557276,-72.743095
-13.0,-72.0,9.008554,-82.75803
-72.0,-153.0,11.094274,-84.8535
-46.0,-50.0,13.463193,-116.5076
-136.0,-48.0,14.465466,-108.52222
-44.0,-63.0,15.562355,-80.64021
16.0,27.0,26.870163,-68.27103
6.0,55.0,24.478645,-68.96627
104.0,53.0,23.584366,-65.733795
-35.0,181.0,24.552351,-67.82454
117.0,-104.0,20.282595,-69.237946
100.0,-70.0,13.502027,-67.31213
38.0,-4.0,16.401175,-72.70999
85.0,100.0,8.103171,-66.571465
45.0,92.0,10.338251,-66.48621
-145.0,0.0,-4.331788,-68.71852
-90.0,3.0,-1.4258859,-68.72812
-84.0,103.0,-1.9121511,-65.78108
-146.0,94.0,4.9232254,-81.62877
15.0,-60.0,13.148368,-81.50397
-84.0,-37.0,14.035438,-74.042015
-92.0,160.0,15.9379635,-70.07461
-39.0,172.0,15.981603,-66.28159
-66.0,130.0,17.7586,-61.256428
-147.0,214.0,18.62437,-57.749847
19.0,-161.0,23.897959,-51.446537
22.0,-87.0,25.475529,-46.57326
51.0,-35.0,23.059723,-46.853104
26.0,-239.0,22.41046,-54.479404
-17.0,-221.0,20.379225,-57.302353
-79.0,-46.0,29.36039,-63.95715
-40.0,15.0,25.359612,-54.992382
-69.0,85.0,20.160055,-59.4719
-74.0,-5.0,14.192331,-57.119087
-106.0,51.0,5.6139193,-57.60498
-81.0,56.0,10.930238,-63.37425
-14.0,8.0,10.3765,-64.601234
71.0,-32.0,8.60275,-65.33517
70.0,28.0,-1.538036,-59.829407
-25.0,-65.0,9.274481,-63.53989
-50.0,-47.0,6.515861,-58.76577
91.0,-63.0,12.693079,-51.147778
12.0,-28.0,14.836009,-50.573906
53.0,23.0,7.864,-53.993225
13.0,11.0,15.255192,-45.68028
-32.0,-24.0,16.13947,-46.465508
110.0,-92.0,5.360721,-61.602043
84.0,-29.0,8.037258,-47.978645
-78.0,-64.0,13.422542,-51.506577
-138.0,-228.0,19.298311,-72.51498
-82.0,-190.0,14.126093,-62.112297
9.0,38.0,20.859255,-63.453773
-107.0,-16.0,18.188759,-73.84872
-61.0,-30.0,19.82159,-76.62567
-7.0,-256.0,24.41494,-78.23582
85.0,-146.0,27.437862,-81.0357
260.0,-125.0,28.442148,-85.95956
128.0,-76.0,30.01095,-87.57285
70.0,3.0,32.512344,-89.38088
-18.0,-19.0,32.184013,-93.805374
-8.0,-1.0,32.828274,-93.83618
10.0,3.0,36.682743,-92.1339
59.0,-73.0,41.402397,-93.60964
90.0,-102.0,42.777554,-93.067
33.0,-128.0,44.086597,-92.63642
-57.0,-57.0,45.73677,-92.51032
110.0,44.0,48.8608,-93.12002
135.0,-22.0,52.306416,-93.50361
85.0,-114.0,50.17186,-94.66783
-113.0,60.0,52.267193,-93.01083
-86.0,26.0,51.831776,-93.38038
42.0,-223.0,56.20608,-93.88877
184.0,-244.0,58.23232,-93.68802
216.0,-105.0,60.833134,-92.39469
213.0,-108.0,62.910023,-91.97471
9.0,-29.0,69.35693,-90.11954
-61.0,-19.0,70.34336,-90.295784
38.0,-123.0,70.52389,-89.87322
142.0,-152.0,73.83631,-90.11639
90.0,-51.0,76.37336,-89.42888
206.0,-177.0,79.51122,-89.9708
131.0,-108.0,78.81001,-96.2754
-4.0,-44.0,85.61915,-90.034996
137.0,-189.0,86.83611,-94.907555
104.0,64.0,89.25289,-95.83092
15.0,121.0,90.32751,-105.17497
-26.0,-105.0,92.81897,-103.480576
9.0,-44.0,95.29744,-106.33218
55.0,-47.0,96.58207,-110.20917
173.0,-100.0,98.137886,-123.43107
174.0,-99.0,106.52804,-100.41446
