fx,fy,pred_fx,pred_fy
76,-745,-120.47598,-174.45749
78,-916,-117.58235,-159.67587
78,-916,-123.55748,-196.29538
64,-795,-119.62534,-174.52827
5,-589,-114.726715,-158.91887
129,-142,-110.39293,-151.6071
34,-400,-109.67522,-147.82024
-84,-469,-105.95907,-137.98183
-196,-543,-113.94374,-147.3355
-109,-501,-103.365135,-126.281235
101,-636,-108.24701,-127.54391
237,-301,-105.25883,-124.506165
237,-301,-104.69178,-123.96654
450,-823,-106.09785,-119.51023
335,-646,-116.78685,-181.61423
32,-727,-105.13687,-119.24773
-47,-659,-104.28377,-122.408264
-91,-624,-112.02628,-136.17653
-253,-597,-116.53534,-162.12714
-232,-512,-117.953026,-166.07446
365,-53,-105.05291,-133.3424
365,-53,-108.25896,-143.42297
334,-278,-110.639114,-149.49945
59,-484,-109.43968,-147.38779
-22,-438,-123.95199,-199.24858
-186,-454,-121.081215,-178.43835
-186,-454,-122.88958,-203.25166
260,-448,-120.63443,-204.91068
421,-477,-113.4415,-220.1319
229,-430,-112.35162,-249.78624
30,-456,-86.65964,-225.38503
148,-648,-84.46138,-211.77582
236,-737,-67.28027,-184.23126
37,-425,-51.694786,-147.90277
204,-278,-22.645569,-105.013626
304,-59,-12.421142,-90.842575
112,-292,-6.854094,-102.5575
-191,-295,-3.0845647,-151.65997
-77,-448,-5.552127,-226.00447
-403,-450,-11.6792755,-275.6804
-450,-166,-10.766879,-292.97803
-387,73,-6.2727575,-281.23788
3,-46,-0.40231332,-198.08908
19,-46,-4.3845835,-137.06033
19,-46,-17.893639,-125.593445
-294,-202,-38.641277,-115.925415
-309,17,-71.32157,-64.4025
-309,17,-143.14433,-46.960857
-533,54,-151.57364,-35.479637
93,-466,-168.48642,-26.011494
93,-466,-166.60487,-24.118639
-389,-474,-183.90521,-15.22093
-389,-474,-187.72429,-7.137106
257,-162,-181.97392,-2.4678724
211,-45,-187.89859,-1.2605143
157,13,-201.26958,-0.09127141
124,-128,-199.03113,12.216729
197,-253,-198.97215,9.81233
-406,-150,-200.85643,0.90659714
-406,-150,-198.5846,13.038065
-164,-211,-199.19853,10.151211
-164,-47,-199.84572,10.519608
-454,-203,-198.34511,12.499726
-198,-140,-197.72533,13.847078
169,-24,-199.89014,9.401376
54,66,-199.6496,12.764095
32,-160,-200.39445,12.4570265
40,-195,-200.61577,12.192944
147,-172,-199.77078,12.310871
-108,-439,-199.98274,11.626663
-108,-439,-201.30698,13.712386
-153,-368,-201.13515,10.615325
-81,-191,-201.8565,11.462167
-217,1,-205.4801,6.6235642
-198,-7,-205.56128,5.722846
-65,45,-203.08736,10.056496
-273,-66,-209.00449,3.0884671
-431,-36,-199.58414,12.626394
-306,135,-199.66286,-0.99141645
-46,195,-209.24203,-1.1650834
175,7,-199.11787,-5.760093
27,-148,-172.57863,-0.45694637
27,-148,-136.81372,2.45699
27,-148,-67.81823,-27.887442
323,-221,-49.811676,-98.909775
-44,-425,-45.742973,-138.16324
-286,-908,-39.789276,-140.30598
101,-352,0.49793965,-99.47764
271,-218,-0.2355493,-104.18283
513,57,-37.579327,-125.21474
203,26,-26.020138,-115.02183
403,-259,-34.683296,-130.44136
572,-82,-43.42555,-125.58628
309,-184,-44.382298,-123.418884
309,-184,-40.80051,-115.40886
-55,-419,-31.616278,-96.097435
218,-394,-43.31184,-105.10304
218,-394,-36.847267,-104.39433
36,-435,-39.82973,-106.56201
-160,-243,-46.41308,-118.84566
-184,-334,-58.435936,-138.05162
-184,-334,-49.804337,-132.46161
175,-390,-65.66939,-153.17598
199,-425,-91.27078,-196.84978
199,-425,-91.85615,-199.08867
10,-354,-90.29053,-202.36026
-131,-627,-98.58983,-217.03067
-109,-645,-100.850815,-225.18256
-27,-353,-103.58333,-230.05383
224,-353,-102.63593,-231.5578
172,-623,-103.31844,-231.95958
202,-560,-103.70983,-235.91582
60,-524,-106.419426,-239.54333
-7,-1001,-102.2363,-240.09557
-7,-1001,-107.31637,-247.1553
104,-901,-106.56775,-249.89972
-96,-456,-108.61073,-243.61748
-426,-287,-119.15498,-235.96768
-426,-287,-109.62645,-230.7068
-426,-287,-115.21883,-231.1692
-111,-733,-119.25752,-220.09535
-383,-230,-120.34461,-212.51863
-383,-230,-120.19551,-213.25342
-353,-141,-119.07654,-214.84593
-144,-524,-122.11972,-202.06422
139,-719,-119.28435,-208.57588
108,-729,-118.79373,-206.59389
108,-729,-118.489296,-177.74554
-234,-498,-111.75321,-172.14078
-234,-498,-121.97777,-201.46642
-237,-391,-119.79483,-202.36342
-237,-391,-108.25331,-176.30707
-291,-476,-122.19966,-201.58592
100,-115,-115.369415,-162.82953
193,-30,-113.906334,-174.92575
193,-30,-106.25688,-161.61473
24,-188,-106.16584,-162.3776
-76,-438,-99.48339,-156.2001
-130,-708,-82.40657,-162.21483
-182,-1007,-78.656075,-144.06776
-109,-1090,-69.8944,-169.39764
-459,-211,-54.87025,-163.28362
-459,-211,-66.08877,-144.58405
-459,-211,-58.45678,-153.35838
-80,-459,-43.714397,-162.9605
-236,-641,-59.587177,-148.96812
20,-517,-53.987724,-160.68878
271,-559,-60.05169,-151.4403
271,-559,-43.8246,-162.74915
150,-649,-48.498215,-162.08142
0,-383,-45.320736,-173.01227
0,-383,-42.542503,-168.53976
9,-461,-47.738167,-165.24611
369,-312,-42.17943,-179.9641
378,-500,-49.59556,-193.05704
-121,-503,-35.226902,-211.217
-121,-503,-46.670887,-214.74478
197,-530,-50.270344,-253.71625
10,-247,-38.86798,-253.59517
86,-400,-45.752712,-260.07816
217,-489,-40.41211,-261.35974
135,-460,-40.69336,-264.05142
458,-550,-37.0128,-268.62997
203,-625,-39.28658,-273.3816
-316,-721,-27.831423,-271.7812
-96,-550,-28.378342,-276.87225
-96,-550,-41.588547,-272.81604
-96,-550,-27.50387,-267.90106
148,-347,-45.45237,-274.47202
197,-478,-26.078583,-256.10904
197,-478,-40.917725,-273.0152
71,-523,-29.18125,-272.1841
-83,-455,-29.779081,-285.02545
216,-553,-27.365484,-266.81134
487,-961,-45.64004,-274.2154
567,-880,-29.920454,-286.71454
355,-652,-26.368082,-259.28317
31,-540,-29.020655,-281.98026
31,-540,-23.918898,-236.14192
49,-447,-46.811806,-277.61392
216,-519,-43.077084,-273.38318
274,-426,-29.206902,-273.95834
274,-426,-37.074295,-279.13367
118,-266,-43.85525,-245.71638
118,-266,-27.439644,-246.47682
304,-495,-56.395542,-191.81128
256,-733,-76.57003,-164.46576
256,-733,-82.59087,-164.76294
142,-833,-107.12505,-177.38661
173,-456,-84.34397,-146.00447
-120,-646,-118.625275,-195.48566
-120,-646,-117.14161,-184.32799
-200,-380,-86.76296,-226.54825
100,-345,-44.4888,-141.95367
97,-378,-7.801233,-90.76061
192,-148,-6.978128,-131.16899
105,363,-3.7205148,-208.06548
136,357,-8.4566,-293.99136
39,235,-9.920265,-287.6316
113,-406,-0.7963647,-235.20023
113,-406,5.1651893,-102.739624
-165,-766,-29.334766,-132.27733
-254,-748,-40.215733,-108.59013
88,-282,-109.27584,-70.018585
88,-282,-126.183556,-46.16904
-156,-80,-149.72112,-39.63045
-156,-80,-167.10939,-40.903435
-144,-78,-170.06795,-25.500954
-88,-105,-176.92632,-22.181078
-14,-177,-186.03925,-7.234543
15,-100,-201.31984,-8.4985
-155,4,-203.46907,-6.6648235
-284,-101,-205.92299,-9.069939
-214,-331,-189.80988,2.745432
108,-80,-201.69882,-6.4470234
108,-80,-201.73195,-6.6702685
73,-68,-201.57921,4.2981176
49,-409,-201.08139,5.8111124
65,-306,-204.74332,-1.7024193
201,-372,-205.47102,0.7382319
201,-372,-204.43666,-1.5066857
38,-15,-201.59311,4.6120653
50,424,-205.34114,1.3906293
-55,-78,-204.51524,-1.3086596
-55,-78,-204.79916,-4.719238
246,-11,-202.47057,-2.0468874
223,-88,-205.36777,4.9556737
223,-88,-205.5653,-4.805498
-275,-9,-204.46368,4.8037868
-404,108,-202.3977,2.3925097
-404,108,-208.87149,4.3137364
-129,-870,-194.40186,5.0512476
14,-1005,-212.03494,-7.984807
-258,-255,-204.66695,-0.549798
-240,-246,-200.44498,-4.377922
-213,-318,-206.1608,-4.4326587
-301,-504,-197.72026,-12.791885
-50,-334,-169.13165,-4.0669837
-50,-334,-100.48696,-28.870407
